ListingID,Title,UserID,baseurl,Price,AboutListing,HostName,MemberDate,Lat,Long,BookInstantly,Cancellation,OverallCounter,PageCounter,PageNumber,A_AC,A_Breakfast,A_CableTV,A_CarbonMonoxDetector,A_Doorman,A_Dryer,A_TV,A_Elevator,A_Essentials,A_Events,A_FamilyFriendly,A_FireExt,A_Fireplace,A_FirstAidKit,A_Gym,A_Heat,A_HotTub,A_Intercom,A_Internet,A_Kitchen,A_Parking,A_Pets,A_Pool,A_SafetyCard,A_Shampoo,A_SmokeDetector,A_Smoking,A_Washer,A_Wheelchair,P_Cleaning,P_Deposit,P_ExtraPeople,P_Monthly,P_Weekly,R_CI,R_acc,R_clean,R_comm,R_loc,R_val,RespRate,RespTime,S_Accomodates,S_Bathrooms,S_BedType,S_Bedrooms,S_CheckIn,S_Checkout,S_NumBeds,S_PropType,ShortDesc
7175735,Full size bed @ cozy apt w/ sunroom,37593429,https://www.airbnb.com/s/Chicago--IL?page=3,35,,Adham,Not Found,41.983446719951836,-87.65610081988224,No,Flexible,48,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$5,$100,Not Found,Not Found,$175,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,1,Real Bed,1,Not Found,Not Found,1,Apartment,"
  Shared room
     · 1 review
"
3264847,Cozy room in great location,5907266,https://www.airbnb.com/s/Chicago--IL?page=3,49,,Jeff,Not Found,41.918942281823384,-87.67893309429675,No,Moderate,51,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,$325,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,3:00 PM,12:00 PM (noon),1,Apartment,"
  Private room
     · "
234905,Luxury Loft Studio/Old Town :410,87231,https://www.airbnb.com/s/Chicago--IL?page=3,145,,JoAnne,Not Found,41.90800296433866,-87.63558903839322,No,Strict,54,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,6,1,Not Found,1,Not Found,Not Found,3,Loft,"
  Entire home/apt
     · "
5827151,20th floor apt!!!,30248686,https://www.airbnb.com/s/Chicago--IL?page=4,175,,Justice,Not Found,41.86874368384067,-87.62494709126196,No,Strict,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,Not Found,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,1,1,Real Bed,1,3:00 PM,1:00 PM,1,Apartment,"
  Private room
     · "
6450204,Unfurnished Apt. 30th floor,29831620,https://www.airbnb.com/s/Chicago--IL?page=4,80,,Priya,Not Found,41.877320178268825,-87.63550591410652,No,Flexible,8,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,4,2,Not Found,2,Not Found,Not Found,2,Apartment,"
  Entire home/apt
"
7057296,Loft in Pilsen Arts District,37012812,https://www.airbnb.com/s/Chicago--IL?page=4,140,,Jetsun And Haeyoung,Not Found,41.85830127765803,-87.644903137281,No,Moderate,12,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$30,Not Found,No Charge,Not Found,$900,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,2,1,Futon,1,2:00 PM,11:00 AM,1,Apartment,"
  Entire home/apt
     · 1 review
"
7107984,Heart of Lincoln Park studio,23270103,https://www.airbnb.com/s/Chicago--IL?page=4,99,,Maks,Not Found,41.93065493761609,-87.64058158445049,No,Flexible,16,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,Not Found,Not Found,1,Apartment,"
  Entire home/apt
     · "
7228352,Downtown Chicago Haven,10733788,https://www.airbnb.com/s/Chicago--IL?page=4,136,,George,Not Found,41.88768627470623,-87.62019874712448,No,Flexible,20,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$40,$150,$25 / night after 2 guests,Not Found,$809,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,4,1,Real Bed,0,Not Found,Not Found,1,Condominium,"
  Entire home/apt
"
7451296,Cozy urban oasis minutes from Loop,2861664,https://www.airbnb.com/s/Chicago--IL?page=4,99,,Molly,Not Found,41.92696128341662,-87.70620963206756,No,Flexible,24,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,1,Airbed,1,Not Found,Not Found,1,Apartment,"
  Private room
"
3794758,"Walking paradise,  cute place!
",19487548,https://www.airbnb.com/s/Chicago--IL?page=4,35,,Juli,Not Found,41.971208315336746,-87.68650844491225,No,Moderate,28,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,Not Found,Not Found,$190,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,1,1,Airbed,1,Not Found,Not Found,1,Apartment,"
  Private room
     · "
772822,Large Apartment!  Great Location!,2462293,https://www.airbnb.com/s/Chicago--IL?page=4,75,,Danny,Not Found,41.966060902939475,-87.66138381820156,No,Moderate,32,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,$10 / night after 4 guests,Not Found,$550,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,6,2,Real Bed,1,Not Found,Not Found,1,Apartment,"
  Entire home/apt
     · "
7453082,Comfy room in quiet apartment,7119381,https://www.airbnb.com/s/Chicago--IL?page=4,45,,Pia,Not Found,41.83755134398282,-87.66108741563137,No,Flexible,36,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$8,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,1,Real Bed,1,Not Found,Not Found,1,Apartment,"
  Private room
"
88596,Amazing Location in Trendy Area,41208,https://www.airbnb.com/s/Chicago--IL?page=4,50,,Cherry,Not Found,41.899949509756595,-87.68743263141107,No,Moderate,40,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$5,Not Found,Not Found,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,1,2,Real Bed,1,3:00 PM,12:00 PM (noon),1,Apartment,"
  Private room
     · "
6363802,Modern Downtown Condo + Amenities,33148126,https://www.airbnb.com/s/Chicago--IL?page=4,149,,Wenli,Not Found,41.888124085623424,-87.6325989852878,No,Flexible,44,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$30,$300,$15 / night after 2 guests,Not Found,$970,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,3,1,Not Found,0,2:00 PM,12:00 PM (noon),2,Condominium,"
  Entire home/apt
     · "
7199453,"Quiet, stylish downtown room",37695672,https://www.airbnb.com/s/Chicago--IL?page=4,50,,Simone,Not Found,41.834361010049065,-87.65318656930228,No,Flexible,48,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,Not Found,Not Found,$320,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,2,1,Not Found,1,Not Found,Not Found,2,Apartment,"
  Private room
     · 1 review
"
4868466,"$142 Short Stay Chicago, Blue Apt",25039507,https://www.airbnb.com/s/Chicago--IL?page=4,159,,Stephanie,Not Found,41.90455864348846,-87.63186819768258,No,Strict,52,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$65,$400,No Charge,Not Found,$989,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,0,Not Found,Not Found,1,Apartment,"
  Entire home/apt
     · "
6960119,Beautiful HighRise in Heart of City,36459240,https://www.airbnb.com/s/Chicago--IL?page=4,200,,Nikita,Not Found,41.8919296928647,-87.62111793410816,No,Moderate,56,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$50,Not Found,No Charge,Not Found,$1500,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,4,1.5,Not Found,1,Not Found,Not Found,3,Apartment,"
  Entire home/apt
     · 2 reviews
"
7063767,Mag Mile Lake/City View Apartment,8086409,https://www.airbnb.com/s/Chicago--IL?page=4,216,,Leon,Not Found,41.892680595388214,-87.6177709858757,No,Flexible,60,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$60,$250,No Charge,Not Found,$1000,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,2,1,Real Bed,1,Not Found,Not Found,1,Apartment,"
  Entire home/apt
"
7142903,Cozy 1BR apt in near Wicker Park,2152595,https://www.airbnb.com/s/Chicago--IL?page=4,125,,Andrew,Not Found,41.902543096010085,-87.67936424107461,No,Moderate,64,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$35,$250,Not Found,Not Found,$750,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,2,1,Real Bed,1,Not Found,Not Found,1,Apartment,"
  Entire home/apt
"
6272432,Cozy Vintage Humboldt Park Room,32410954,https://www.airbnb.com/s/Chicago--IL?page=4,65,,Caroline,Not Found,41.911857414779845,-87.69906318748774,No,Strict,68,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$5,Not Found,No Charge,Not Found,$375,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,3:00 PM,11:00 AM,1,Apartment,"
  Private room
     · "
5093555,Close to everything hip!,594820,https://www.airbnb.com/s/Chicago--IL?page=4,35,,Brett,Not Found,41.93733759254252,-87.65524335059877,No,Moderate,72,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$10,Not Found,No Charge,Not Found,$300,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,Not Found,Not Found,1,Apartment,"
  Private room
     · "
4817178,Cozy Coachhouse in Lincoln Park,24808310,https://www.airbnb.com/s/Chicago--IL?page=5,135,,Amanda,Not Found,41.928080550279425,-87.65965664785278,No,Flexible,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,$750,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,3,1,Real Bed,1,Not Found,Not Found,1,Apartment,"
  Entire home/apt
     · "
4848453,"See the Skyline? No, BE the Skyline",24942303,https://www.airbnb.com/s/Chicago--IL?page=5,96,,Natalie,Not Found,41.8920091909778,-87.61660919079843,No,Strict,10,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$50,Not Found,$20 / night after the first guest,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,6:00 PM,12:00 PM (noon),1,Apartment,"
  Private room
     · "
6911245,Artists' loft in River North,29287625,https://www.airbnb.com/s/Chicago--IL?page=5,90,,Dan,Not Found,41.88939730934577,-87.6322608942064,No,Flexible,15,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,Not Found,Not Found,1,Apartment,"
  Private room
     · "
7428035,Pier View Studio w/ Free Parking,21365983,https://www.airbnb.com/s/Chicago--IL?page=5,175,,Bridget And Araceli,Not Found,41.89253909943023,-87.61807397137183,No,Moderate,20,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,$100,No Charge,Not Found,$1000,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,3,1,Real Bed,0,4:00 PM,12:00 PM (noon),1,Apartment,"
  Entire home/apt
"
641532,Private Single North - *Top Value,1006155,https://www.airbnb.com/s/Chicago--IL?page=5,39,,Mejai Kai,Not Found,41.83030390003273,-87.61995394097417,No,Strict,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$15,Not Found,Not Found,Not Found,$300,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,1,Not Found,Real Bed,1,Not Found,Not Found,1,House,"
  Private room
     · "
3893818,5MIN WALK TO LOYOLA. BROOKFIELD ZOO,11910936,https://www.airbnb.com/s/Chicago--IL?page=5,50,,Bosede,Not Found,41.86514947890969,-87.83726723914556,No,Strict,30,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,$18 / night after the first guest,Not Found,$280,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,2,1.5,Real Bed,1,11:00 AM,2:00 PM,1,Apartment,"
  Private room
"
254675,- Downtown Chicago Town Home -  ,1337768,https://www.airbnb.com/s/Chicago--IL?page=5,110,,Jeri,Not Found,41.87175508949187,-87.62930627432026,No,Moderate,35,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,Not Found,Not Found,$780,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,12:00 PM (noon),12:00 PM (noon),1,House,"
  Private room
     · "
6590874,Modern Urban Townhouse with parking,33682651,https://www.airbnb.com/s/Chicago--IL?page=5,250,,Stephen,Not Found,41.895457804351764,-87.65272026030773,No,Flexible,40,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$75,Not Found,No Charge,Not Found,$1500,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,7,3.5,Not Found,3,Not Found,Not Found,5,Townhouse,"
  Entire home/apt
     · "
3791581,Stunning Location! 10 min downtown!,16352646,https://www.airbnb.com/s/Chicago--IL?page=5,102,,James,Not Found,41.95302576422104,-87.65264948824475,No,Moderate,45,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,Not Found,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,0,Not Found,Not Found,1,Apartment,"
  Entire home/apt
     · "
414522,Beautiful Logan Boulevard Condo,2061559,https://www.airbnb.com/s/Chicago--IL?page=5,79,,Sara,Not Found,41.92814632635739,-87.70260419663778,No,Flexible,50,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,$500,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Airbed,1,Not Found,Not Found,1,Apartment,"
  Private room
     · "
908325,Vintage Garden Apt Sleeps up to 7,1909991,https://www.airbnb.com/s/Chicago--IL?page=5,125,,Anna,Not Found,41.90244167436163,-87.69436855770685,No,Flexible,55,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,$600,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,7,1,Not Found,3,2:00 PM,12:00 PM (noon),4,Apartment,"
  Entire home/apt
     · "
6028317,Amazing apartment in Chicago Loop,31287246,https://www.airbnb.com/s/Chicago--IL?page=5,250,,Mariela,Not Found,41.8870343444335,-87.61791911163094,No,Strict,60,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$60,Not Found,No Charge,Not Found,$1400,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,3,1,Not Found,1,2:00 PM,12:00 PM (noon),2,Apartment,"
  Entire home/apt
     · 1 review
"
649665,Apartment in the city of Chicago,3246304,https://www.airbnb.com/s/Chicago--IL?page=5,95,,Alexia,Not Found,41.9025767936803,-87.67676834712512,No,Flexible,65,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,$10 / night after the first guest,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,Not Found,Not Found,1,Apartment,"
  Private room
     · "
5678899,Great location! Loft apartment,20977213,https://www.airbnb.com/s/Chicago--IL?page=5,89,,Sana,Not Found,41.872982158406195,-87.62889100009397,No,Moderate,70,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$15,Not Found,$20 / night after the first guest,Not Found,$690,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,4:00 PM,12:00 PM (noon),1,Apartment,"
  Private room
     · "
7071432,Luxury 1 Bedroom in River North!,15796491,https://www.airbnb.com/s/Chicago--IL?page=5,230,,Patrick,Not Found,41.89423937415779,-87.63300440488402,No,Moderate,75,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$25,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,2,1,Real Bed,1,12:00 PM (noon),10:00 AM,1,Apartment,"
  Entire home/apt
     · 1 review
"
233528, Large Single Downtown *Top Value,1006155,https://www.airbnb.com/s/Chicago--IL?page=5,39,,Mejai Kai,Not Found,41.82876113283521,-87.62037910324216,No,Strict,80,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$20,$100,Not Found,Not Found,$299,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,1,1,Real Bed,1,5:00 PM,10:00 AM,1,House,"
  Private room
     · "
7181168,"Bucktown 2 Bedroom, 1 Bath",37621795,https://www.airbnb.com/s/Chicago--IL?page=5,80,,Ted,Not Found,41.91998060079236,-87.68692733219636,No,Flexible,85,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,4,1,Not Found,2,Not Found,Not Found,2,Apartment,"
  Entire home/apt
     · 1 review
"
6822859,Female Friendly Gallery Loft,446560,https://www.airbnb.com/s/Chicago--IL?page=5,80,,Tina,Not Found,41.878073818347424,-87.64845132291747,No,Moderate,90,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$20,Not Found,Not Found,Not Found,$490,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,1,Real Bed,1,Not Found,1:00 PM,1,Loft,"
  Private room
"
7133146,BEST LOCATION: Lincoln Park Condo!,37361351,https://www.airbnb.com/s/Chicago--IL?page=6,120,,Gabriella,Not Found,41.926607571988505,-87.64975881198725,No,Moderate,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$15,$200,$10 / night after the first guest,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,4,1,Not Found,1,3:00 PM,12:00 PM (noon),2,Condominium,"
  Entire home/apt
     · 2 reviews
"
7348174,Comfy Hard Wood Studio in Lakeview,38497003,https://www.airbnb.com/s/Chicago--IL?page=6,85,,Christian,Not Found,41.93492389833936,-87.64153383342496,No,Flexible,12,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,2,1,Real Bed,0,5:00 PM,12:00 PM (noon),1,Apartment,"
  Entire home/apt
"
7051605,1BD in Chicago Little Italy Apart.,36978483,https://www.airbnb.com/s/Chicago--IL?page=6,60,,Angelica,Not Found,41.87253963708794,-87.66097517648879,No,Moderate,18,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,1,Real Bed,1,Not Found,Not Found,1,Apartment,"
  Private room
     · 2 reviews
"
3924642,5min walk to Loyola. Brookfield Zoo,11910936,https://www.airbnb.com/s/Chicago--IL?page=6,50,,Bosede,Not Found,41.86407087252801,-87.83501742294229,No,Strict,24,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,$18 / night after the first guest,Not Found,$280,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,2,1.5,Real Bed,1,11:00 AM,2:00 PM,1,House,"
  Private room
     · 1 review
"
2083867,Cozy Blue Wicker Park Bucktown Apt,6928729,https://www.airbnb.com/s/Chicago--IL?page=6,157,,Marc,Not Found,41.91384874063984,-87.67944298183257,No,Flexible,30,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$35,Not Found,$50 / night after 2 guests,Not Found,$934,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,3,1,Real Bed,1,Not Found,Not Found,1,Apartment,"
  Entire home/apt
     · "
1127661,Cozy Room in Historic Logan Square,2371848,https://www.airbnb.com/s/Chicago--IL?page=6,55,,Jason & Jennifer,Not Found,41.917768259161726,-87.70869184795579,No,Moderate,36,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,$15 / night after the first guest,Not Found,$345,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Futon,1,12:00 PM (noon),10:00 AM,1,Apartment,"
  Private room
     · "
6614198,Chic 1 Bedroom Apartment!,34604016,https://www.airbnb.com/s/Chicago--IL?page=6,70,,Miranda,Not Found,41.9545747519733,-87.6556016814833,No,Flexible,42,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,2,1,Real Bed,1,Not Found,Not Found,1,Apartment,"
  Entire home/apt
     · 1 review
"
3578122,"Daybed for 2, FREE WIFI & More",691000,https://www.airbnb.com/s/Chicago--IL?page=6,29,,Nonya,Not Found,41.77587463146767,-87.6536404068735,No,Strict,48,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,2,Real Bed,1,12:00 PM (noon),11:00 AM,1,House,"
  Shared room
     · "
6425272,Modern Loft in the Heart of Chicago,27100603,https://www.airbnb.com/s/Chicago--IL?page=6,125,,Sara,Not Found,41.86093884238009,-87.62565397745743,No,Moderate,54,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,$950,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,4,1,Real Bed,1,5:00 PM,2:00 PM,1,Apartment,"
  Entire home/apt
     · "
6134545,Charming 1 bedroom !!!,18191199,https://www.airbnb.com/s/Chicago--IL?page=6,75,,Sergio,Not Found,41.940684132446926,-87.64237879574226,No,Flexible,60,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,Not Found,Not Found,$500,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,2,1,Real Bed,1,2:00 PM,11:00 AM,1,Apartment,"
  Private room
"
5102642,Warm Gold Coast Apartment,24495192,https://www.airbnb.com/s/Chicago--IL?page=6,151,,Daniel,Not Found,41.903380084010294,-87.6267286043289,No,Flexible,66,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,$100,No Charge,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Not Found,1,7:00 AM,5:00 PM,2,Apartment,"
  Entire home/apt
     · "
7222035,Beautiful Lakeshore apartment,37807334,https://www.airbnb.com/s/Chicago--IL?page=6,200,,Tej,Not Found,41.88574490242361,-87.61567423187857,No,Flexible,72,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,$1200,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,2,1,Real Bed,1,Not Found,Not Found,1,Apartment,"
  Entire home/apt
"
6621144,Rogers Park top floor condo!!,20450278,https://www.airbnb.com/s/Chicago--IL?page=6,60,,Jason,Not Found,42.0208582447801,-87.6716964005924,No,Moderate,78,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,3:00 PM,12:00 PM (noon),1,Apartment,"
  Private room
     · "
7368904,Living Room ONLY in High Rise Apt,38611482,https://www.airbnb.com/s/Chicago--IL?page=6,100,,Giselle,Not Found,41.89268345284201,-87.63559018448258,No,Flexible,84,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,$100,$10 / night after the first guest,Not Found,$900,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,2,1,Airbed,1,Not Found,Not Found,1,Apartment,"
  Shared room
     · 1 review
"
